date,P,T,E,Qls,Qmm
17/12/2009,11.8,-1.2917,0,34927.91667,0.9862
18/12/2009,3.48,-5.0389,0,32923.33333,0.9296
19/12/2009,0.25,-7.41665,0,29201.04167,0.8245
20/12/2009,5.94,-6.22775,0,26254.375,0.7413
21/12/2009,3.03,-6.1972,0,26137.5,0.738
22/12/2009,0.06,-9.4,0,24993.54167,0.7057
23/12/2009,2.17,-9.39165,0,22702.08333,0.641
24/12/2009,0.42,-8.0583,0,23849.58333,0.6734
25/12/2009,0.08,-8.9917,0,24164.79167,0.6823
26/12/2009,1.54,-8.3722,0,22875.625,0.6459
27/12/2009,6.46,-6.33885,0,22160.20833,0.6257
28/12/2009,12.2,-3.34165,0,22758.75,0.6426
29/12/2009,2.34,-0.7472,0,26339.375,0.7437
30/12/2009,0.1,-1.3083,0,28485.625,0.8043
31/12/2009,0,-2.42225,0,26796.25,0.7566
01/01/2010,7.32,-0.5833,0,24363.125,0.6879
02/01/2010,9.34,-3.03055,0,26367.70833,0.7445
03/01/2010,9.32,-3.65835,0,26682.91667,0.7534
04/01/2010,4.36,-4.4139,0,25422.08333,0.7178
05/01/2010,2.77,-4.7083,0,24993.54167,0.7057
06/01/2010,0.66,-4.4333,0,24706.66667,0.6976
07/01/2010,10.95,-4.575,0,24249.79167,0.6847
08/01/2010,12.96,-7.83615,0,23849.58333,0.6734
09/01/2010,0.4,-11.975,0,21186.25,0.5982
10/01/2010,1.86,-12.2111,0,18607.91667,0.5254
11/01/2010,3.77,-14.4,0,20042.29167,0.5659
12/01/2010,7.54,-11.17225,0,18607.91667,0.5254
13/01/2010,10.57,-5.8389,0,20042.29167,0.5659
14/01/2010,10.84,-3.56665,0,22903.95833,0.6467
15/01/2010,3.41,-2.9028,0,25252.08333,0.713
16/01/2010,2.31,-4.38055,0,24047.91667,0.679
17/01/2010,20.35,-1.93055,0,24851.875,0.7017
18/01/2010,2.05,-1.18335,0,26194.16667,0.7396
19/01/2010,13.17,-1.64165,0,27855.20833,0.7865
20/01/2010,5.17,-2.48615,0,30061.66667,0.8488
21/01/2010,2.29,-3.0972,0,28630.83333,0.8084
22/01/2010,4.08,-3.6611,0,27943.75,0.789
23/01/2010,3.61,-3.13055,0,26852.91667,0.7582
24/01/2010,9.37,-0.69165,0,27571.875,0.7785
25/01/2010,1.51,0.0028,0,29487.91667,0.8326
26/01/2010,2.98,0.825,0,29487.91667,0.8326
27/01/2010,10.9,-0.52775,0,33783.95833,0.9539
28/01/2010,0.52,-1.09165,0,39507.29167,1.1155
29/01/2010,1.74,-1.3111,0,37506.25,1.059
30/01/2010,1.62,-1.6861,0,35785,1.0104
31/01/2010,0.25,-2.44445,0,34641.04167,0.9781
01/02/2010,0.04,-4.0528,0,32349.58333,0.9134
02/02/2010,1.11,-2.95555,0,30348.54167,0.8569
03/02/2010,0.43,-1.0611,0,30631.875,0.8649
04/02/2010,0.59,1.1278,0,31205.625,0.8811
05/02/2010,0.88,-0.0278,0,32636.45833,0.9215
06/02/2010,0.55,-1.60555,0,32636.45833,0.9215
07/02/2010,1.66,-0.06665,0,32923.33333,0.9296
08/02/2010,6.32,-0.30555,0,34354.16667,0.97
09/02/2010,1.79,-3.33615,0.012,36071.875,1.0185
10/02/2010,1,-5.05555,0.032,34641.04167,0.9781
11/02/2010,3.37,-3.375,0.053,33783.95833,0.9539
12/02/2010,1.68,-3.4028,0.075,32923.33333,0.9296
13/02/2010,5.87,-2.87775,0.097,33210.20833,0.9377
14/02/2010,1.26,-4.2222,0.12,32349.58333,0.9134
15/02/2010,2.96,-2.36115,0.143,31205.625,0.8811
16/02/2010,0.19,-1.7639,0.167,31205.625,0.8811
17/02/2010,0.76,-3.03055,0.192,29774.79167,0.8407
18/02/2010,0.39,-1.425,0.217,28630.83333,0.8084
19/02/2010,0.64,-1.7861,0.242,28542.29167,0.8059
20/02/2010,0.71,0.1639,0.269,27571.875,0.7785
21/02/2010,9.38,-0.25555,0.295,28914.16667,0.8164
22/02/2010,10.07,-2.3306,0.323,30918.75,0.873
23/02/2010,1.05,-2.5861,0.35,29487.91667,0.8326
24/02/2010,3.74,-4.35555,0.379,28914.16667,0.8164
25/02/2010,4.21,-5.01945,0.407,28287.29167,0.7987
26/02/2010,4.09,-4.95,0.437,28343.95833,0.8003
27/02/2010,1.17,-6.00835,0.466,27398.33333,0.7736
28/02/2010,1.63,-7.28335,0.497,25595.625,0.7227
01/03/2010,1.62,-1.6972,0.527,25567.29167,0.7219
02/03/2010,11.62,0.0528,0.558,27600.20833,0.7793
03/03/2010,5.87,-3.10555,0.59,30631.875,0.8649
04/03/2010,4.65,-4.46945,0.622,28542.29167,0.8059
05/03/2010,0.86,-5.09445,0.655,27398.33333,0.7736
06/03/2010,0.17,-8.44445,0.687,26339.375,0.7437
07/03/2010,0.2,-7.6139,0.721,25450.41667,0.7186
08/03/2010,2.08,-6.04165,0.754,24908.54167,0.7033
09/03/2010,7.09,-2.84165,0.789,25478.75,0.7194
10/03/2010,5.89,0.47225,0.823,27571.875,0.7785
11/03/2010,1.06,2.04445,0.858,26767.91667,0.7558
12/03/2010,0.16,3.51945,0.893,27511.66667,0.7768
13/03/2010,0.04,5.0333,0.929,29201.04167,0.8245
14/03/2010,0.48,3.4167,0.965,33210.20833,0.9377
15/03/2010,0.25,3.4778,1.001,38650.20833,1.0913
16/03/2010,4.97,0.74725,1.037,44660.41667,1.261
17/03/2010,8.92,-2.51945,1.074,47525.625,1.3419
18/03/2010,0.58,-3.24165,1.111,45234.16667,1.2772
19/03/2010,0.05,-1.2806,1.149,42659.375,1.2045
20/03/2010,1.09,2.45555,1.187,41798.75,1.1802
21/03/2010,1,4.29445,1.225,42942.70833,1.2125
22/03/2010,4.03,4.71665,1.263,50387.29167,1.4227
23/03/2010,20.33,3.85,1.301,85602.08333,2.417
24/03/2010,4.03,3.6639,1.34,148300.2083,4.1873
25/03/2010,4.88,2.7472,1.379,144004.1667,4.066
26/03/2010,4.47,0.2778,1.418,136276.25,3.8478
27/03/2010,1.23,-2.42775,1.457,120816.875,3.4113
28/03/2010,0.53,-3.1389,1.497,105927.7083,2.9909
29/03/2010,0.16,-1.25,1.536,95621.45833,2.6999
30/03/2010,0.08,-0.5944,1.576,87032.91667,2.4574
31/03/2010,0.05,1.625,1.616,81592.91667,2.3038
01/04/2010,0.41,3.15,1.656,78157.5,2.2068
02/04/2010,2.21,3.65835,1.697,77870.625,2.1987
03/04/2010,2.99,4.5972,1.737,82166.66667,2.32
04/04/2010,9.2,3.475,1.778,93616.875,2.6433
05/04/2010,15.23,1.81945,1.818,102205.4167,2.8858
06/04/2010,8.53,0.8222,1.859,104783.75,2.9586
07/04/2010,5.11,1.73055,1.899,101061.4583,2.8535
08/04/2010,0.78,1.0139,1.94,98486.66667,2.7808
09/04/2010,4.35,1.28055,1.981,94190.625,2.6595
10/04/2010,1.38,2.68335,2.022,92759.79167,2.6191
11/04/2010,6.29,2.0472,2.063,93046.66667,2.6272
12/04/2010,2.71,-0.725,2.104,93046.66667,2.6272
13/04/2010,1.21,-0.7028,2.144,85888.95833,2.4251
14/04/2010,5.03,0.1861,2.185,82453.54167,2.3281
15/04/2010,6.94,1.2778,2.226,79588.33333,2.2472
16/04/2010,1.59,1.66945,2.267,78444.375,2.2149
17/04/2010,2.8,0.89165,2.307,76439.79167,2.1583
18/04/2010,0.87,1.73615,2.348,74435.20833,2.1017
19/04/2010,1.42,3.1778,2.389,76439.79167,2.1583
20/04/2010,0.24,5.2111,2.429,78731.25,2.223
21/04/2010,0.48,8.60555,2.469,87032.91667,2.4574
22/04/2010,0.29,10.7611,2.51,106214.5833,2.999
23/04/2010,6.52,10.75,2.55,154884.1667,4.3732
24/04/2010,14.18,3.41665,2.59,237050.8333,6.6932
25/04/2010,0.46,0.70555,2.63,208706.875,5.8929
26/04/2010,0.34,3.0833,2.669,174352.7083,4.9229
27/04/2010,0.1,6.35,2.709,163472.7083,4.6157
28/04/2010,0.48,9.6222,2.748,173778.9583,4.9067
29/04/2010,0.04,10.44725,2.787,202983.5417,5.7313
30/04/2010,0.28,11.22775,2.826,237050.8333,6.6932
01/05/2010,0.08,11.89725,2.865,270261.0417,7.6309
02/05/2010,0.29,12.71945,2.903,312059.7917,8.8111
03/05/2010,0.21,11.59445,2.942,360729.375,10.1853
04/05/2010,0.11,11.02225,2.98,397948.75,11.2362
05/05/2010,0.05,11.3528,3.017,397948.75,11.2362
06/05/2010,0.13,11.96945,3.055,395087.0833,11.1554
07/05/2010,0.06,12.0222,3.092,406537.2917,11.4787
08/05/2010,1.88,11.2222,3.129,409398.9583,11.5595
09/05/2010,0.04,8.94445,3.165,377906.4583,10.6703
10/05/2010,0.18,9.025,3.201,346417.5,9.7812
11/05/2010,1.82,7.90555,3.237,317786.6667,8.9728
12/05/2010,2.17,8.94445,3.273,286294.1667,8.0836
13/05/2010,15.28,7.2806,3.308,285720.4167,8.0674
14/05/2010,9.18,4.01945,3.343,326375.2083,9.2153
15/05/2010,3.51,3.225,3.377,276845,7.8168
16/05/2010,9.03,5.25275,3.411,227605.2083,6.4265
17/05/2010,12.63,3.5667,3.445,236193.75,6.669
18/05/2010,2.26,4.9167,3.478,222165.2083,6.2729
19/05/2010,0.94,7.575,3.511,195825.8333,5.5292
20/05/2010,2.43,10.75835,3.544,191529.7917,5.4079
21/05/2010,30.4,5.475,3.576,228175.4167,6.4426
22/05/2010,18.39,3.1278,3.607,303471.25,8.5686
23/05/2010,7.02,4.00835,3.638,279136.4583,7.8815
24/05/2010,1.71,7.75555,3.669,254801.6667,7.1944
25/05/2010,8.74,9.50835,3.699,245352.5,6.9276
26/05/2010,14.44,6.44445,3.729,285720.4167,8.0674
27/05/2010,6.75,3.2611,3.758,300609.5833,8.4878
28/05/2010,1.01,6.4,3.787,255088.5417,7.2025
29/05/2010,6.02,9.075,3.815,232471.4583,6.5639
30/05/2010,6.44,5.61115,3.843,232184.5833,6.5558
31/05/2010,1.32,8.7167,3.87,215577.7083,6.0869
01/06/2010,0.08,10.38055,3.897,204701.25,5.7798
02/06/2010,1.18,8.93335,3.923,203270.4167,5.7394
03/06/2010,0.28,7.7833,3.949,191529.7917,5.4079
04/06/2010,0.36,7.6111,3.974,174926.4583,4.9391
05/06/2010,1.36,8.5889,3.998,163189.375,4.6077
06/06/2010,4.69,8.13335,4.022,161468.125,4.5591
07/06/2010,2.43,8.05,4.045,159467.0833,4.5026
08/06/2010,0.75,8.2889,4.068,152879.5833,4.3166
09/06/2010,1.3,9.46945,4.09,141716.25,4.0014
10/06/2010,7.27,9.9778,4.112,136850,3.864
11/06/2010,2.43,11.0917,4.133,150878.5417,4.2601
12/06/2010,6.58,12.0889,4.154,147156.25,4.155
13/06/2010,13.52,9.98055,4.173,153166.4583,4.3247
14/06/2010,2.74,9.3889,4.192,159180.2083,4.4945
15/06/2010,17.46,6.80835,4.211,164620.2083,4.6481
16/06/2010,5.99,4.22775,4.229,177788.125,5.0199
17/06/2010,0.97,8.42225,4.246,156888.75,4.4298
18/06/2010,3.18,11.75555,4.263,139998.5417,3.9529
19/06/2010,27.28,7.1306,4.279,154027.0833,4.349
20/06/2010,0.84,9.68055,4.294,196682.9167,5.5534
21/06/2010,0.57,12.05555,4.309,158893.3333,4.4864
22/06/2010,3.17,11.9722,4.323,146295.625,4.1307
23/06/2010,3.61,11.38055,4.337,143720.8333,4.058
24/06/2010,6.72,10.7222,4.349,139424.7917,3.9367
25/06/2010,15.36,9.19725,4.361,153453.3333,4.3328
26/06/2010,14.06,6.12225,4.373,182084.1667,5.1412
27/06/2010,0.55,8.6361,4.383,173495.625,4.8987
28/06/2010,0.16,11.05555,4.394,145725.4167,4.1146
29/06/2010,0.25,13.675,4.403,131410,3.7104
30/06/2010,1.47,16.64445,4.412,122247.7083,3.4517
01/07/2010,0.34,16.84725,4.42,116520.8333,3.29
02/07/2010,15.15,16.6222,4.427,111654.5833,3.1526
03/07/2010,6.32,15.85,4.433,120243.125,3.3951
04/07/2010,1.96,15.64725,4.439,115376.875,3.2577
05/07/2010,2.18,15.29445,4.445,109363.125,3.0879
06/07/2010,0.45,15.8333,4.449,98486.66667,2.7808
07/07/2010,0.08,17.1222,4.453,89324.375,2.5221
08/07/2010,0.72,17.29445,4.456,82740.41667,2.3362
09/07/2010,4.21,19.6472,4.459,79018.125,2.2311
10/07/2010,9.09,18.6361,4.46,74151.875,2.0937
11/07/2010,7.42,14.74445,4.461,79875.20833,2.2553
12/07/2010,0.16,14.2833,4.462,79588.33333,2.2472
13/07/2010,0.01,14.66945,4.461,68711.875,1.9401
14/07/2010,0.16,16.0361,4.46,62985,1.7784
15/07/2010,0.07,18.1806,4.458,58405.625,1.6491
16/07/2010,0,19.71385,4.456,54970.20833,1.5521
17/07/2010,0,21.2583,4.453,51818.125,1.4631
18/07/2010,0,20.24725,4.449,48669.58333,1.3742
19/07/2010,0.36,19.00835,4.444,46094.79167,1.3015
20/07/2010,0.01,17.21665,4.439,43803.33333,1.2368
21/07/2010,0,17.5667,4.433,41511.875,1.1721
22/07/2010,0.07,18.6833,4.426,40081.04167,1.1317
23/07/2010,0.03,19.2639,4.419,38076.45833,1.0751
24/07/2010,7.32,19.1,4.411,37219.375,1.0509
25/07/2010,0.2,19.84445,4.402,39507.29167,1.1155
26/07/2010,2.23,21.575,4.393,35501.66667,1.0024
27/07/2010,1.76,21.7917,4.383,34927.91667,0.9862
28/07/2010,3.18,19.9111,4.372,32636.45833,0.9215
29/07/2010,0.32,18.81665,4.361,32066.25,0.9054
30/07/2010,4.06,17.7,4.349,31779.375,0.8973
31/07/2010,13.5,16.6472,4.336,32349.58333,0.9134
01/08/2010,1.53,14.08335,4.322,39794.16667,1.1236
02/08/2010,0.3,16.94445,4.308,37789.58333,1.067
03/08/2010,0.06,18.47225,4.294,32349.58333,0.9134
04/08/2010,0.15,20.15835,4.278,29487.91667,0.8326
05/08/2010,0.22,21.59165,4.262,27628.54167,0.7801
06/08/2010,1.52,20.1167,4.245,26165.83333,0.7388
07/08/2010,0.26,17.24445,4.228,25280.41667,0.7138
08/08/2010,0,16.18615,4.21,24650,0.696
09/08/2010,0.08,18.35,4.191,23477.70833,0.6629
10/08/2010,0.27,18.97225,4.172,22790.625,0.6435
11/08/2010,0,19.01665,4.152,21873.33333,0.6176
12/08/2010,0.07,18.8889,4.132,21129.58333,0.5966
13/08/2010,0.07,19.5139,4.111,20414.16667,0.5764
14/08/2010,0.08,19.29445,4.089,19868.75,0.561
15/08/2010,0.25,17.93335,4.067,19238.33333,0.5432
16/08/2010,0.26,14.4889,4.044,18579.58333,0.5246
17/08/2010,0.07,12.0917,4.021,18122.70833,0.5117
18/08/2010,0.06,11.0972,3.997,17864.16667,0.5044
19/08/2010,0.16,12.975,3.972,17435.625,0.4923
20/08/2010,1.02,16.7389,3.947,17120.41667,0.4834
21/08/2010,0.81,16.19725,3.922,16861.875,0.4761
22/08/2010,0.88,14.95275,3.895,16635.20833,0.4697
23/08/2010,1.3,12.975,3.869,16405,0.4632
24/08/2010,0.14,11.88055,3.841,17350.625,0.4899
25/08/2010,0.07,14.4361,3.814,16518.33333,0.4664
26/08/2010,0,13.9167,3.785,15802.91667,0.4462
27/08/2010,0,14.1861,3.757,15115.83333,0.4268
28/08/2010,0.12,17.41945,3.727,14658.95833,0.4139
29/08/2010,0,18.825,3.698,14198.54167,0.4009
30/08/2010,0,17.8389,3.667,13685,0.3864
31/08/2010,0,18.49725,3.637,13398.125,0.3783
01/09/2010,0,19.10835,3.606,13054.58333,0.3686
02/09/2010,0.02,19.275,3.574,12796.04167,0.3613
03/09/2010,0,19.0472,3.542,12452.5,0.3516
04/09/2010,0,19.92775,3.509,12254.16667,0.346
05/09/2010,0,19.75275,3.476,12080.625,0.3411
06/09/2010,0.16,20.09165,3.443,11910.625,0.3363
07/09/2010,7.55,19.41945,3.409,11967.29167,0.3379
08/09/2010,9.57,16.3528,3.375,14056.875,0.3969
09/09/2010,15.31,13.025,3.341,18466.25,0.5214
10/09/2010,2.74,11.95,3.306,20183.95833,0.5699
11/09/2010,0.57,13.40835,3.271,16978.75,0.4794
12/09/2010,0.04,13.725,3.235,15002.5,0.4236
13/09/2010,0.07,13.70835,3.199,13943.54167,0.3937
14/09/2010,0.09,15.1833,3.163,13228.125,0.3735
15/09/2010,0,17.3861,3.127,12711.04167,0.3589
16/09/2010,0.49,16.99445,3.09,12339.16667,0.3484
17/09/2010,1.49,16.78885,3.053,12080.625,0.3411
18/09/2010,3.64,10.70275,3.015,12282.5,0.3468
19/09/2010,10.12,7.14165,2.977,14198.54167,0.4009
20/09/2010,1.12,7.4111,2.939,19153.33333,0.5408
21/09/2010,0.17,7.9639,2.901,16348.33333,0.4616
22/09/2010,0.24,9.42225,2.863,14230.41667,0.4018
23/09/2010,0.05,10.15835,2.824,13082.91667,0.3694
24/09/2010,1.95,10.3139,2.785,12541.04167,0.3541
25/09/2010,10.94,6.91665,2.746,13886.875,0.3921
26/09/2010,0.36,8.54165,2.707,18122.70833,0.5117
27/09/2010,0.26,9.3139,2.667,16089.79167,0.4543
28/09/2010,0.05,10.5389,2.627,14343.75,0.405
29/09/2010,0.1,10.78885,2.588,13256.45833,0.3743
30/09/2010,0,10.6444,2.548,12711.04167,0.3589
01/10/2010,0.06,11.29445,2.507,12310.83333,0.3476
02/10/2010,16.47,6.14165,2.467,15976.45833,0.4511
03/10/2010,2.03,2.9278,2.427,17350.625,0.4899
04/10/2010,1.27,2.51665,2.386,15887.91667,0.4486
05/10/2010,0.41,2.9639,2.346,14857.29167,0.4195
06/10/2010,0.13,7.51945,2.305,13656.66667,0.3856
07/10/2010,0.38,9.56945,2.264,13111.25,0.3702
08/10/2010,0.63,7.5028,2.224,12626.04167,0.3565
09/10/2010,2.82,5.2333,2.183,12884.58333,0.3638
10/10/2010,1.47,2.33055,2.142,13026.25,0.3678
11/10/2010,0.29,2.74445,2.101,13111.25,0.3702
12/10/2010,0.73,6.5889,2.06,12569.375,0.3549
13/10/2010,2.13,5.92775,2.02,12367.5,0.3492
14/10/2010,8.26,3.43055,1.979,13511.45833,0.3815
15/10/2010,2.09,0.6889,1.938,16518.33333,0.4664
16/10/2010,0.08,-0.5333,1.897,16089.79167,0.4543
17/10/2010,1.41,-0.875,1.856,14258.75,0.4026
18/10/2010,2.05,1.95275,1.816,14056.875,0.3969
19/10/2010,0.22,2.0861,1.775,14170.20833,0.4001
20/10/2010,0.62,3.5389,1.735,13483.125,0.3807
21/10/2010,0.13,6.28055,1.694,12912.91667,0.3646
22/10/2010,0.08,5.30555,1.654,12626.04167,0.3565
23/10/2010,0.05,5.17775,1.614,12395.83333,0.35
24/10/2010,0.06,6.4472,1.574,12197.5,0.3444
25/10/2010,0,5.18055,1.534,12052.29167,0.3403
26/10/2010,0.03,4.74445,1.495,11882.29167,0.3355
27/10/2010,0.79,6.82775,1.455,11737.08333,0.3314
28/10/2010,2.93,3.10555,1.416,11938.95833,0.3371
29/10/2010,1.25,-0.16115,1.377,12884.58333,0.3638
30/10/2010,0.86,-1.1194,1.338,12452.5,0.3516
31/10/2010,0.24,1.8889,1.299,11853.95833,0.3347
01/11/2010,0.93,1.66115,1.261,11595.41667,0.3274
02/11/2010,2.15,0.41945,1.222,11882.29167,0.3355
03/11/2010,0.56,0.3417,1.184,11910.625,0.3363
04/11/2010,3.06,-1.17225,1.147,11938.95833,0.3371
05/11/2010,4.41,-0.0028,1.109,12137.29167,0.3427
06/11/2010,3.46,-0.96945,1.072,13685,0.3864
07/11/2010,1.24,-1.4111,1.035,13284.79167,0.3751
08/11/2010,19.94,-3,0.999,13600,0.384
09/11/2010,3.58,-4.5361,0.963,13826.66667,0.3904
10/11/2010,2.82,-3.925,0.927,13199.79167,0.3727
11/11/2010,3.06,-3.2139,0.891,12767.70833,0.3605
12/11/2010,0.85,-1.20835,0.856,12541.04167,0.3541
13/11/2010,27.99,0.83055,0.821,19496.875,0.5505
14/11/2010,6.39,2.31665,0.787,47238.75,1.3338
15/11/2010,7.79,2.09445,0.753,34641.04167,0.9781
16/11/2010,4.92,0.56665,0.719,33783.95833,0.9539
17/11/2010,15.69,-0.96945,0.686,30348.54167,0.8569
18/11/2010,6.52,-1.675,0.653,27026.45833,0.7631
19/11/2010,3.87,-1.77775,0.62,24593.33333,0.6944
20/11/2010,12.28,-1.51115,0.588,22875.625,0.6459
21/11/2010,42.02,0.40275,0.557,37219.375,1.0509
22/11/2010,15.67,-1.82775,0.526,59262.70833,1.6733
23/11/2010,32.06,-2.46665,0.495,42372.5,1.1964
24/11/2010,5.73,-1.81945,0.465,42085.625,1.1883
25/11/2010,13.02,-1.00835,0.435,37789.58333,1.067
26/11/2010,3.3,1.05555,0.406,35214.79167,0.9943
27/11/2010,7.04,0.21945,0.377,34067.29167,0.9619
28/11/2010,18.72,-1.5778,0.349,35214.79167,0.9943
29/11/2010,8.71,-3.1111,0.321,33210.20833,0.9377
30/11/2010,7.96,-1.3361,0.294,30631.875,0.8649
01/12/2010,13.12,0.3111,0.267,30918.75,0.873
02/12/2010,33.56,-0.15835,0.241,38363.33333,1.0832
03/12/2010,8.94,-3.19445,0.215,48669.58333,1.3742
04/12/2010,0.85,-5.9222,0.19,38937.08333,1.0994
05/12/2010,0.88,-6.51945,0.166,33497.08333,0.9458
06/12/2010,4.22,-6.04445,0.142,29774.79167,0.8407
07/12/2010,3.58,-5.5417,0.118,27455,0.7752
08/12/2010,10.82,-4.3861,0.096,27256.66667,0.7696
09/12/2010,0.72,-5.57225,0.073,25822.29167,0.7291
10/12/2010,2.61,-6.45275,0.052,22875.625,0.6459
11/12/2010,8.01,-2.5861,0.031,22043.33333,0.6224
12/12/2010,3.67,-0.07775,0.01,26052.5,0.7356
13/12/2010,3.45,0.65275,0,27455,0.7752
14/12/2010,0.76,-2.4361,0,31492.5,0.8892
15/12/2010,0.83,-4.64725,0,30348.54167,0.8569
16/12/2010,1.66,-0.1667,0,28000.41667,0.7906
17/12/2010,5.4,-1.2889,0,27656.875,0.7809
18/12/2010,3.67,-11.2639,0,26424.375,0.7461
19/12/2010,0.55,-19.20555,0,17233.75,0.4866
20/12/2010,0.2,-21.48335,0,8588.541667,0.2425
21/12/2010,0.25,-19.21115,0,4296.041667,0.1213
22/12/2010,0.08,-16.36665,0,5153.125,0.1455
23/12/2010,0.32,-14.6417,0,7444.583333,0.2102
24/12/2010,9.24,-10.80555,0,10306.25,0.291
25/12/2010,22.63,-4.575,0,14315.41667,0.4042
26/12/2010,14.25,-3.23335,0,18607.91667,0.5254
27/12/2010,30.17,-2.91385,0,22903.95833,0.6467
28/12/2010,23.48,-0.2472,0,28630.83333,0.8084
29/12/2010,20.67,0.59165,0,46951.875,1.3257
30/12/2010,7.17,-0.35555,0,87893.54167,2.4817
31/12/2010,5.69,-2.17225,0,76439.79167,2.1583
01/01/2011,0.53,-3.9361,0,61841.04167,1.7461
02/01/2011,0.54,-5.2361,0,50961.04167,1.4389
03/01/2011,0.55,-6.55835,0,44377.08333,1.253
04/01/2011,3.23,-3.6278,0,40081.04167,1.1317
05/01/2011,4.9,-0.5,0,37219.375,1.0509
06/01/2011,2.61,0.2278,0,35785,1.0104
07/01/2011,6.23,-1.4139,0,36071.875,1.0185
08/01/2011,5.56,-2.25555,0,35501.66667,1.0024
09/01/2011,10.47,-1.725,0,34641.04167,0.9781
10/01/2011,10.93,-0.3861,0,37219.375,1.0509
11/01/2011,1.72,0.95275,0,46665,1.3176
12/01/2011,5.95,-0.83885,0,44090.20833,1.2449
13/01/2011,1.21,-1.08335,0,43229.58333,1.2206
14/01/2011,18.04,-0.35,0,44377.08333,1.253
15/01/2011,14.64,-1.2028,0,76726.66667,2.1664
16/01/2011,12.67,-2.6639,0,70712.91667,1.9966
17/01/2011,10.78,-2.34165,0,61267.29167,1.7299
18/01/2011,12.24,-0.9,0,55827.29167,1.5763
19/01/2011,5.38,-0.875,0,50674.16667,1.4308
20/01/2011,5.31,-1.7417,0,48382.70833,1.3661
21/01/2011,12.08,-2.4639,0,46378.125,1.3095
22/01/2011,4.53,-2.03055,0,44660.41667,1.261
23/01/2011,10.97,-5.175,0,43229.58333,1.2206
24/01/2011,2.19,-9.18055,0,40367.91667,1.1398
25/01/2011,1.12,-8.59445,0,35214.79167,0.9943
26/01/2011,1.54,-8.3472,0,32636.45833,0.9215
27/01/2011,1.41,-6.81665,0,33783.95833,0.9539
28/01/2011,1.82,-4.4861,0,32923.33333,0.9296
29/01/2011,0.21,-0.60555,0,31779.375,0.8973
30/01/2011,0.03,-1.5194,0,30348.54167,0.8569
31/01/2011,1.97,-2.7444,0,28602.5,0.8076
01/02/2011,4.47,-5.19165,0,28914.16667,0.8164
02/02/2011,18.76,-3.2389,0,28914.16667,0.8164
03/02/2011,3.84,-3.3361,0,27883.54167,0.7873
04/02/2011,4.71,-2.3417,0,27285,0.7704
05/02/2011,1.97,-3.69445,0,26881.25,0.759
06/02/2011,8.13,-1.8139,0,26396.04167,0.7453
07/02/2011,12.1,-2.24725,0,26682.91667,0.7534
08/02/2011,7.74,-6.2361,0,26626.25,0.7518
09/02/2011,19.31,-6.0389,0.012,26254.375,0.7413
10/02/2011,4.54,-8.5861,0.032,25507.08333,0.7202
11/02/2011,0.56,-7.90275,0.053,24448.125,0.6903
12/02/2011,2.86,-5.94445,0.075,22960.625,0.6483
13/02/2011,0.32,-1.69445,0.097,23162.5,0.654
14/02/2011,3.2,-3.58335,0.12,25021.875,0.7065
15/02/2011,1.12,-4.175,0.143,24621.66667,0.6952
16/02/2011,3.85,-2.9639,0.167,24221.45833,0.6839
17/02/2011,10.1,-2.34445,0.192,24908.54167,0.7033
18/02/2011,12.23,-4.2083,0.217,25050.20833,0.7073
19/02/2011,10.45,-3.51945,0.242,26824.58333,0.7574
20/02/2011,2.09,-4.62225,0.269,26311.04167,0.7429
21/02/2011,4.72,-2.75,0.295,26109.16667,0.7372
22/02/2011,4.2,-3.73885,0.323,25939.16667,0.7324
23/02/2011,23.46,-1.44165,0.35,26509.375,0.7485
24/02/2011,11.5,0.9111,0.379,44947.29167,1.2691
25/02/2011,8.22,-0.34445,0.407,50100.41667,1.4146
26/02/2011,3.45,-3.4778,0.437,47525.625,1.3419
27/02/2011,13.92,-4.23335,0.466,43516.45833,1.2287
28/02/2011,32.72,0.34445,0.497,61554.16667,1.738
01/03/2011,6.08,-2.3083,0.527,83884.375,2.3685
02/03/2011,2.2,-3.09445,0.558,71573.54167,2.0209
03/03/2011,8.96,-2.8278,0.59,63842.08333,1.8026
04/03/2011,10.47,-4.56945,0.622,57258.125,1.6167
05/03/2011,3.36,-5.26665,0.655,51247.91667,1.447
06/03/2011,0.66,-6.12225,0.687,45807.91667,1.2934
07/03/2011,0.16,-4.33055,0.721,42942.70833,1.2125
08/03/2011,0.26,-4.41945,0.754,41225,1.164
09/03/2011,0.58,-1.9722,0.789,39223.95833,1.1075
10/03/2011,0.7,-2.4083,0.823,37219.375,1.0509
11/03/2011,0.09,-2.96665,0.858,35785,1.0104
12/03/2011,0.25,-2.41945,0.893,34641.04167,0.9781
13/03/2011,0.77,2.58335,0.929,34641.04167,0.9781
14/03/2011,0.11,4.95,0.965,38363.33333,1.0832
15/03/2011,0.84,3.1083,1.001,44090.20833,1.2449
16/03/2011,9.38,-2.1722,1.037,51247.91667,1.447
17/03/2011,1.15,-1.4722,1.074,49530.20833,1.3985
18/03/2011,0.52,3.1806,1.111,47525.625,1.3419
19/03/2011,0.45,5.84445,1.149,50100.41667,1.4146
20/03/2011,1.41,7.67225,1.187,62698.125,1.7703
21/03/2011,2.89,5.9389,1.225,88176.875,2.4897
22/03/2011,3.55,3.87225,1.263,115090,3.2496
23/03/2011,1.31,4.5,1.301,121673.9583,3.4355
